LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
33200,36705.0,78040.0,DebtCon,Mgr,19.0,2.0,0.0,120.09014303,0.0,13.0,35.015748716
33200,119049.0,175867.0,DebtCon,ProfExe,17.0,0.0,0.0,112.46778525,0.0,16.0,28.51781662
33200,23858.0,40268.0,DebtCon,Other,0.0,0.0,0.0,56.603895448,0.0,7.0,16.695828595
33300,19675.0,47894.0,DebtCon,Mgr,6.0,0.0,0.0,42.435279654,0.0,7.0,36.668617075
33500,73761.0,117729.0,DebtCon,Mgr,11.0,0.0,0.0,62.120909614,0.0,35.0,25.461614071
33500,18934.0,42328.0,DebtCon,Mgr,5.0,0.0,0.0,38.699227219,0.0,6.0,34.222246713
33500,37843.0,80771.0,DebtCon,Other,10.0,,,107.99711121,,23.0,33.96233051
33500,18804.0,43982.0,DebtCon,Mgr,7.0,0.0,0.0,46.762906451,0.0,6.0,34.980371242
33600,79877.0,118554.0,DebtCon,Mgr,9.0,0.0,0.0,78.327767713,1.0,35.0,25.012020369
33700,73877.0,124834.0,DebtCon,Mgr,10.0,0.0,0.0,68.482694591,0.0,34.0,25.960455093
33700,28956.0,45640.0,DebtCon,Other,0.0,0.0,0.0,59.042703682,0.0,6.0,16.495080637
33700,26395.0,48905.0,DebtCon,Mgr,6.0,0.0,0.0,48.710053215,0.0,7.0,36.42433271
33900,13154.0,62208.0,DebtCon,Other,1.0,0.0,0.0,111.98065696,1.0,5.0,37.466977302
34000,121625.0,169369.0,DebtCon,ProfExe,15.0,0.0,0.0,112.31499706,0.0,17.0,28.994312374
34300,89000.0,137000.0,DebtCon,Other,12.0,0.0,0.0,63.933333333,1.0,36.0,
34400,97971.0,145124.0,DebtCon,Other,13.0,0.0,0.0,67.832041665,1.0,36.0,40.402705842
34400,155536.0,169503.0,DebtCon,Office,10.0,0.0,0.0,107.7099227,4.0,32.0,58.826929601
34600,27851.0,42623.0,DebtCon,Mgr,6.0,0.0,0.0,45.927166167,0.0,7.0,35.131092706
34900,121550.0,174507.0,DebtCon,ProfExe,17.0,0.0,0.0,110.94310953,1.0,17.0,30.699303019
35400,90295.0,139602.0,DebtCon,Other,12.0,0.0,0.0,62.806810713,0.0,35.0,40.22961403
35600,20552.0,46697.0,DebtCon,Mgr,7.0,0.0,0.0,45.14448683,0.0,6.0,36.062827417
35800,93309.0,137370.0,DebtCon,Other,12.0,0.0,0.0,70.024704689,0.0,36.0,41.861646853
36100,94801.0,146627.0,DebtCon,Other,11.0,0.0,0.0,64.378792887,1.0,36.0,40.234871193
36300,22431.0,42834.0,DebtCon,Mgr,6.0,0.0,0.0,50.419594354,0.0,6.0,33.416148272
36300,25867.0,43823.0,DebtCon,Mgr,6.0,0.0,0.0,56.127339168,0.0,6.0,33.676739548
36500,18101.0,42320.0,DebtCon,Mgr,7.0,0.0,0.0,49.746202815,0.0,7.0,36.501009332
37400,96798.0,145550.0,DebtCon,Other,12.0,0.0,0.0,63.901676947,1.0,35.0,40.594851726
38000,97759.0,139899.0,DebtCon,Other,11.0,0.0,0.0,62.858669659,1.0,36.0,41.788492175
38100,93544.0,142231.0,DebtCon,Other,11.0,0.0,0.0,55.109850313,0.0,36.0,41.295400304
38200,92227.0,143087.0,DebtCon,Other,13.0,0.0,0.0,61.178335051,1.0,36.0,40.329542416
38300,93255.0,144457.0,DebtCon,Other,10.0,0.0,0.0,73.656853928,1.0,36.0,41.939496061
39400,162000.0,235000.0,DebtCon,Mgr,10.0,3.0,4.0,77.1,0.0,21.0,
39500,,50000.0,DebtCon,Other,7.0,0.0,0.0,51.766666667,0.0,14.0,
40000,159000.0,225000.0,HomeImp,Self,5.0,0.0,0.0,6.1333333333,8.0,3.0,
41400,,46000.0,DebtCon,Other,,6.0,,112.79603175,,20.0,
41600,,48319.0,DebtCon,Other,,5.0,,113.79890685,,20.0,29.041253408
41600,,53078.0,DebtCon,Other,,6.0,,108.87011668,,20.0,26.989440229
42000,65889.0,125000.0,HomeImp,Other,10.0,0.0,0.0,102.5,1.0,13.0,
42200,,55578.0,DebtCon,Other,,6.0,,115.87818912,,20.0,28.238412307
43300,,53434.0,DebtCon,Other,,5.0,,113.73769083,,20.0,29.616532894
43500,,51496.0,DebtCon,Other,,6.0,,109.27055956,,20.0,26.625879351
43500,,46571.0,DebtCon,Other,,5.0,,108.58663256,,19.0,29.371299872
43700,,48535.0,DebtCon,Other,,6.0,,95.719805446,,19.0,26.981182976
43800,,54046.0,DebtCon,Other,,5.0,,113.10435634,,19.0,29.997904971
44000,,50760.0,DebtCon,Other,,5.0,,116.43703534,,19.0,26.070434688
44000,68600.0,125000.0,DebtCon,Self,5.0,0.0,2.0,92.3,0.0,23.0,
44400,67272.0,130818.0,HomeImp,Other,9.0,0.0,0.0,112.5918505,0.0,12.0,43.680965012
45100,67552.0,128659.0,HomeImp,Other,10.0,0.0,0.0,83.323113419,0.0,13.0,43.874079432
45700,,50800.0,DebtCon,ProfExe,13.0,3.0,2.0,97.4,4.0,46.0,
46300,39800.0,41600.0,DebtCon,Other,,0.0,0.0,111.6,1.0,3.0,
50000,69400.0,163000.0,HomeImp,Other,1.3,0.0,1.0,103.13333333,,13.0,
50000,235000.0,295000.0,HomeImp,Mgr,6.0,0.0,1.0,110.56666667,8.0,23.0,
50000,220528.0,300900.0,HomeImp,Self,5.0,0.0,0.0,0.0,0.0,2.0,
50000,44000.0,59000.0,DebtCon,Office,12.0,0.0,1.0,102.5,2.0,26.0,
50000,26976.0,,DebtCon,Mgr,8.3,1.0,0.0,111.6,1.0,6.0,
50000,30338.0,,DebtCon,Mgr,8.0,0.0,0.0,91.431004854,0.0,5.0,35.084000935
50200,34668.0,,DebtCon,Mgr,7.0,1.0,0.0,117.68254783,1.0,5.0,36.72448606
50400,53992.0,63772.0,DebtCon,Office,12.0,0.0,1.0,98.822396477,2.0,25.0,40.425704342
50400,53024.0,65024.0,DebtCon,Office,12.0,0.0,0.0,103.18576169,1.0,25.0,40.867869732
50500,70318.0,172288.0,HomeImp,Other,0.0,0.0,1.0,106.20109859,,13.0,25.845263881
50800,48667.0,63130.0,DebtCon,Office,12.0,0.0,1.0,97.972183224,1.0,26.0,40.02592041
50900,53334.0,63298.0,DebtCon,Office,12.0,0.0,0.0,106.68828922,1.0,25.0,37.312097364
52800,53532.0,68305.0,DebtCon,Office,11.0,0.0,0.0,91.133225314,1.0,25.0,40.669686821
52900,48825.0,59418.0,DebtCon,Office,13.0,0.0,0.0,102.33868297,1.0,25.0,38.751994986
53400,228236.0,305514.0,HomeImp,Self,6.0,0.0,0.0,11.148068505,0.0,2.0,34.558416715
53600,235895.0,299772.0,HomeImp,Mgr,5.0,0.0,0.0,112.74828189,7.0,22.0,44.945929149
53700,49669.0,63995.0,DebtCon,Office,12.0,0.0,1.0,92.966312748,2.0,26.0,40.101623422
57000,38000.0,68000.0,DebtCon,Other,3.5,0.0,0.0,97.4,0.0,21.0,
58000,39436.0,75446.0,DebtCon,Other,2.0,0.0,0.0,102.20935816,0.0,20.0,30.164553563
58100,42615.0,70584.0,DebtCon,Other,4.0,0.0,0.0,102.29911691,0.0,20.0,28.525768936
58900,40100.0,70672.0,DebtCon,Other,3.0,0.0,0.0,112.31951405,0.0,20.0,30.388430585
59200,43877.0,74768.0,DebtCon,Other,5.0,0.0,0.0,102.55031718,0.0,21.0,31.304267434
59500,47485.0,69981.0,DebtCon,Other,4.0,0.0,0.0,100.13931115,0.0,20.0,29.473673305
59700,39253.0,69299.0,DebtCon,Other,2.0,0.0,0.0,110.87622902,0.0,21.0,29.319500536
59800,42069.0,72082.0,DebtCon,Other,4.0,0.0,0.0,78.404073089,0.0,21.0,29.01621726
60000,38944.0,69961.0,DebtCon,Other,2.0,0.0,0.0,96.693928882,0.0,20.0,28.385501018
60500,40669.0,70207.0,DebtCon,Other,3.0,0.0,0.0,96.266067961,0.0,21.0,29.36696636
63300,202000.0,281000.0,DebtCon,ProfExe,2.0,0.0,0.0,99.433333333,2.0,21.0,
65100,67389.0,142740.0,HomeImp,Office,9.0,0.0,1.0,116.90610408,0.0,11.0,43.368718125
65500,205156.0,290239.0,DebtCon,ProfExe,2.0,0.0,0.0,98.808205619,1.0,21.0,144.18900129
65800,70095.0,142922.0,HomeImp,Office,10.0,0.0,0.0,113.06982351,0.0,12.0,39.918789844
66000,62296.0,143982.0,HomeImp,Office,12.0,0.0,1.0,121.34944271,0.0,10.0,41.6125057
66400,69588.0,143926.0,HomeImp,Office,12.0,0.0,0.0,118.25448658,0.0,11.0,39.975347097
66500,64423.0,143341.0,HomeImp,Office,9.0,0.0,0.0,113.98444673,0.0,11.0,39.821439755
67400,66095.0,147203.0,HomeImp,Office,10.0,0.0,0.0,118.76476119,0.0,11.0,42.045672009
72300,,85000.0,DebtCon,Other,1.0,0.0,0.0,117.16666667,9.0,23.0,
75400,,89609.0,DebtCon,Other,1.0,0.0,0.0,115.7635338,9.0,23.0,41.105568833
77200,83962.0,215000.0,HomeImp,Self,8.0,1.0,2.0,71.533131923,3.0,14.0,
77400,87651.0,224630.0,HomeImp,Self,9.0,0.0,2.0,73.469630013,3.0,13.0,40.929793264
